reference,url,match
Acts 20:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-07-23/ed-1/seq-3/#words=sat+window+certain+young+man+named+eutychus+being+fallen+deep+sleep+paul+long+preaching+sunk+down+sleep+fell+down+third+loft+taken+up+dead,FALSE
John 6:40 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-03-30/ed-1/seq-4/#words=sent+me+every+one+seeth+son+believeth+may+everlasting+life+i+raise+up+last+day,FALSE
Romans 1:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053167/1897-05-12/ed-1/seq-4/#words=even+did+like+retain+god+knowledge+god+gave+over+reprobate+mind+those+things+convenient,FALSE
Romans 7:19 (KJV),http://chroniclingamerica.loc.gov/lccn/2013271051/1890-03-01/ed-1/seq-2/#words=good+i+would+i+evil+i+would+i,FALSE
Numbers 14:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063790/1917-03-15/ed-1/seq-8/#words=lord+longsuffering+great+mercy+forgiving+iniquity+transgression+means+clearing+guilty+visiting+iniquity+fathers+upon+children+unto+third+fourth+generation,TRUE
Job 1:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90059228/1918-01-16/ed-1/seq-1/#words=said+naked+came+i+out+my+mother's+womb+naked+shall+i+return+thither+lord+gave+lord+hath+taken+away+blessed+name+lord,TRUE
Romans 7:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-05-27/ed-1/seq-1/#words=i+i+allow+what+i+would+i+what+i+hate+i,FALSE
Philippians 4:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1907-06-29/ed-1/seq-1/#words=i+can+all+things+through+christ+strengtheneth+me,TRUE
Ezekiel 22:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063790/1917-03-15/ed-1/seq-8/#words=conspiracy+prophets+midst+thereof+like+roaring+lion+ravening+prey+devoured+souls+taken+treasure+precious+things+made+many+widows+midst+thereof,FALSE
Exodus 24:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86090456/1895-03-12/ed-1/seq-1/#words=went+up+moses+aaron+nadab+abihu+seventy+elders+israel,FALSE
Hebrews 6:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056248/1865-03-23/ed-1/seq-2/#words=impossible+those+were+once+enlightened+tasted+heavenly+gift+were+made+partakers+holy+ghost,FALSE
Mark 16:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-05-09/ed-1/seq-1/#words=went+told+had+been+mourned+wept,FALSE
Luke 14:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn78000395/1903-08-15/ed-1/seq-1/#words=another+said+i+married+wife+therefore+i+cannot+come,FALSE
Acts 11:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92065637/1896-04-22/ed-1/seq-3/#words=good+man+full+holy+ghost+faith+much+people+added+unto+lord,TRUE
2 Corinthians 1:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068245/1898-02-03/ed-1/seq-3/#words=we+dominion+over+your+faith+helpers+your+joy+faith+ye+stand,FALSE
Luke 9:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033781/1896-02-26/ed-1/seq-6/#words=saying+son+man+must+suffer+many+things+rejected+elders+chief+priests+scribes+slain+raised+third+day,TRUE
Ezekiel 38:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024718/1864-05-03/ed-1/seq-2/#words=i+plead+against+pestilence+blood+i+rain+upon+upon+bands+upon+many+people+overflowing+rain+great+hailstones+fire+brimstone,FALSE
Luke 10:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035565/1913-12-25/ed-1/seq-8/#words=answering+said+thou+shalt+love+lord+thy+god+all+thy+heart+all+thy+soul+all+thy+strength+all+thy+mind+thy+neighbour+thyself,TRUE
Proverbs 22:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058370/1899-04-15/ed-1/seq-2/#words=rich+poor+meet+together+lord+maker+all,TRUE
1 Peter 1:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1898-11-17/ed-1/seq-2/#words=wherefore+gird+up+loins+your+mind+sober+hope+end+grace+brought+unto+you+revelation+jesus+christ,TRUE
John 15:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1867-07-24/ed-1/seq-1/#words=greater+love+hath+man+than+man+lay+down+life+friends,TRUE
Matthew 16:26 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87075048/1900-06-21/ed-1/seq-2/#words=what+man+profited+shall+gain+whole+world+lose+own+soul+what+shall+man+give+exchange+soul,TRUE
Matthew 16:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90059061/1919-02-01/ed-1/seq-2/#words=reasoned+among+themselves+saying+because+we+taken+bread,FALSE
Job 38:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058370/1887-11-09/ed-1/seq-1/#words=said+hitherto+shalt+thou+come+further+here+shall+thy+proud+waves+stayed,TRUE
Luke 18:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038102/1898-04-29/ed-1/seq-6/#words=easier+camel+go+through+needle's+eye+than+rich+man+enter+kingdom+god,TRUE
2 Corinthians 12:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1898-02-03/ed-1/seq-1/#words=so+i+did+burden+you+nevertheless+being+crafty+i+caught+you+guile,FALSE
Mark 7:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026925/1892-01-20/ed-1/seq-2/#words=thence+arose+went+borders+tyre+sidon+entered+house+would+man+know+could+hid,FALSE
Daniel 4:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038078/1846-05-07/ed-1/seq-2/#words=came+magicians+astrologers+chaldeans+soothsayers+i+told+dream+before+did+make+known+unto+me+interpretation+thereof,FALSE
Isaiah 52:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063662/1880-01-29/ed-1/seq-1/#words=many+were+astonied+thee+visage+so+marred+more+than+any+man+form+more+than+sons+men,FALSE
Romans 7:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052364/1890-04-26/ed-1/seq-2/#words=i+i+allow+what+i+would+i+what+i+hate+i,FALSE
Judges 12:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88076523/1911-11-03/ed-1/seq-1/#words=said+unto+say+now+shibboleth+said+sibboleth+could+frame+pronounce+right+took+slew+passages+jordan+fell+time+ephraimites+forty+two+thousand,FALSE
Judges 16:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033429/1869-08-26/ed-1/seq-3/#words=lords+philistines+came+up+unto+said+unto+entice+see+wherein+great+strength+lieth+what+means+we+may+prevail+against+we+may+bind+afflict+we+give+thee+every+one+us+eleven+hundred+pieces+silver,FALSE
Jeremiah 37:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn99021999/1876-06-17/ed-1/seq-2/#words=now+jeremiah+came+went+out+among+people+had+put+prison,FALSE
Job 19:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068415/1921-05-12/ed-1/seq-7/#words=i+called+my+servant+gave+me+answer+i+intreated+my+mouth,FALSE
Jeremiah 34:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016811/1888-07-28/ed-1/seq-4/#words=now+when+all+princes+all+people+had+entered+covenant+heard+every+one+should+let+manservant+every+one+maidservant+go+free+none+should+serve+themselves+any+more+obeyed+let+go,FALSE
Genesis 13:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86081895/1901-08-01/ed-1/seq-6/#words=lord+said+unto+abram+after+lot+separated+lift+up+now+thine+eyes+look+place+where+thou+art+northward+southward+eastward+westward,TRUE
Mark 12:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058007/1895-09-27/ed-1/seq-4/#words=took+killed+cast+out+vineyard,FALSE
Proverbs 4:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016884/1840-04-14/ed-1/seq-1/#words=wisdom+principal+thing+therefore+get+wisdom+all+thy+getting+get+understanding,TRUE
Nehemiah 2:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83030272/1908-12-06/ed-1/seq-5/#words=said+unto+king+let+king+live+ever+why+should+my+countenance+sad+when+city+place+my+fathers+sepulchres+lieth+waste+gates+thereof+consumed+fire,FALSE
2 Samuel 7:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016419/1867-01-05/ed-1/seq-2/#words=wherefore+thou+art+great+o+lord+god+none+like+thee+neither+any+god+beside+thee+according+all+we+heard+our+ears,FALSE
Isaiah 31:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025007/1860-12-06/ed-1/seq-4/#words=day+every+man+shall+cast+away+idols+silver+idols+gold+your+own+hands+made+unto+you+sin,FALSE
Psalm 119:100 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038115/1885-02-17/ed-1/seq-1/#words=i+understand+more+than+ancients+because+i+keep+thy+precepts,FALSE
Exodus 36:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86088296/1891-07-16/ed-1/seq-4/#words=made+middle+bar+shoot+through+boards+one+end+other,FALSE
Galatians 3:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023963/1909-05-28/ed-1/seq-2/#words=even+abraham+believed+god+accounted+righteousness,FALSE
2 Timothy 4:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069620/1899-04-13/ed-1/seq-2/#words=i+am+now+ready+offered+time+my+departure+hand,TRUE
Hosea 2:8 (KJV),http://chroniclingamerica.loc.gov/lccn/46032385/1919-02-01/ed-1/seq-13/#words=did+know+i+gave+corn+wine+oil+multiplied+silver+gold+prepared+baal,FALSE
Luke 17:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1874-05-20/ed-1/seq-1/#words=lord+said+ye+had+faith+grain+mustard+seed+ye+might+say+unto+sycamine+tree+thou+plucked+up+root+thou+planted+sea+should+obey+you,TRUE
Romans 8:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-07-23/ed-1/seq-4/#words=what+shall+we+say+things+god+us+can+against+us,TRUE
1 Kings 14:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83040592/1919-03-21/ed-1/seq-6/#words=so+when+king+went+house+lord+guard+bare+brought+back+guard+chamber,FALSE
Matthew 26:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87076843/1874-01-23/ed-1/seq-4/#words=ointment+might+been+sold+much+given+poor,FALSE
2 Corinthians 4:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn78000395/1916-07-22/ed-1/seq-1/#words=therefore+seeing+we+ministry+we+received+mercy+we+faint,FALSE
Luke 6:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-06-06/ed-1/seq-3/#words=ye+would+men+should+you+ye+also+likewise,TRUE
Numbers 10:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1876-04-19/ed-1/seq-3/#words=said+unto+i+go+i+depart+mine+own+land+my+kindred,FALSE
Exodus 10:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053067/1869-09-09/ed-1/seq-1/#words=lord+hardened+pharaoh's+heart+would+let+go,FALSE
Exodus 20:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016419/1874-10-30/ed-1/seq-1/#words=thou+shalt+bear+false+witness+against+thy+neighbour,TRUE
Acts 6:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022871/1915-12-29/ed-1/seq-3/#words=twelve+called+multitude+disciples+unto+said+reason+we+should+leave+word+god+serve+tables,TRUE
Psalm 14:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069456/1907-02-01/ed-1/seq-1/#words=lord+looked+down+heaven+upon+children+men+see+were+any+did+understand+seek+god,FALSE
Matthew 4:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016419/1867-01-05/ed-1/seq-2/#words=fame+went+throughout+all+syria+brought+unto+all+sick+people+were+taken+divers+diseases+torments+those+were+possessed+devils+those+were+lunatick+those+had+palsy+healed,FALSE
Luke 24:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93051669/1898-05-17/ed-1/seq-18/#words=eyes+were+holden+should+know,FALSE
Genesis 3:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052128/1878-04-05/ed-1/seq-6/#words=therefore+lord+god+sent+forth+garden+eden+till+ground+whence+taken,TRUE
Hebrews 12:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-03-04/ed-1/seq-3/#words=furthermore+we+had+fathers+our+flesh+corrected+us+we+gave+reverence+shall+we+much+rather+subjection+unto+father+spirits+live,FALSE
Romans 15:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85052117/1901-04-04/ed-1/seq-4/#words=cause+also+i+been+much+hindered+coming+you,FALSE
Nehemiah 13:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014593/1852-07-13/ed-1/seq-1/#words=children+spake+half+speech+ashdod+could+speak+jews+language+according+language+each+people,FALSE
John 17:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053157/1906-04-25/ed-1/seq-7/#words=now+known+all+things+whatsoever+thou+hast+given+me+thee,FALSE
1 Corinthians 14:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069867/1899-12-10/ed-1/seq-2/#words=learn+any+thing+let+ask+husbands+home+shame+women+speak+church,TRUE
Exodus 10:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83032199/1874-11-11/ed-1/seq-1/#words=lord+hardened+pharaoh's+heart+would+let+go,FALSE
Luke 2:47 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064250/1892-11-19/ed-1/seq-3/#words=all+heard+were+astonished+understanding+answers,FALSE
Judges 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1913-08-27/ed-1/seq-2/#words=elders+gilead+said+unto+jephthah+lord+witness+between+us+we+so+according+thy+words,FALSE
Colossians 3:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042588/1889-03-29/ed-1/seq-2/#words=above+all+things+put+charity+bond+perfectness,FALSE
Esther 7:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056600/1884-09-24/ed-1/seq-2/#words=we+sold+i+my+people+destroyed+slain+perish+we+had+been+sold+bondmen+bondwomen+i+had+held+my+tongue+although+enemy+could+countervail+king's+damage,FALSE
Matthew 7:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033386/1873-09-05/ed-1/seq-4/#words=wherefore+fruits+ye+shall+know,TRUE
Jeremiah 20:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068245/1898-11-10/ed-1/seq-3/#words=i+said+i+make+mention+nor+speak+any+more+name+word+mine+heart+burning+fire+shut+up+my+bones+i+weary+forbearing+i+could+stay,FALSE
Genesis 24:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-04-01/ed-1/seq-1/#words=damsel+very+fair+look+upon+virgin+neither+had+any+man+known+went+down+well+filled+pitcher+came+up,FALSE
Mark 14:42 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025182/1866-02-21/ed-1/seq-2/#words=rise+up+let+us+go+lo+betrayeth+me+hand,FALSE
2 Corinthians 1:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85052141/1874-07-04/ed-1/seq-3/#words=our+rejoicing+testimony+our+conscience+simplicity+godly+sincerity+fleshly+wisdom+grace+god+we+had+our+conversation+world+more+abundantly+you+ward,FALSE
Psalm 106:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86089977/1907-01-05/ed-1/seq-4/#words=forgat+god+saviour+had+done+great+things+egypt,FALSE
Exodus 10:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88056164/1900-08-03/ed-1/seq-3/#words=lord+hardened+pharaoh's+heart+would+let+go,FALSE
John 11:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020019/1847-02-19/ed-1/seq-4/#words=when+had+heard+therefore+sick+abode+two+days+still+same+place+where,FALSE
Hebrews 2:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85047084/1885-09-11/ed-1/seq-2/#words=thou+hast+put+all+things+subjection+under+feet+put+all+subjection+under+left+nothing+put+under+now+we+see+yet+all+things+put+under,FALSE
Ephesians 5:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-12-12/ed-1/seq-3/#words=husbands+love+your+wives+even+christ+also+loved+church+gave+himself,FALSE
Romans 2:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-07-15/ed-1/seq-4/#words=day+when+god+shall+judge+secrets+men+jesus+christ+according+my+gospel,FALSE
Mark 10:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042588/1889-03-29/ed-1/seq-2/#words=verily+i+say+unto+you+whosoever+shall+receive+kingdom+god+little+child+shall+enter+therein,TRUE
Matthew 11:26 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86086632/1898-02-26/ed-1/seq-7/#words=even+so+father+so+seemed+good+thy+sight,TRUE
Exodus 25:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89064939/1887-02-02/ed-1/seq-4/#words=staves+shall+rings+ark+shall+taken,FALSE
Acts 17:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053167/1897-09-01/ed-1/seq-4/#words=all+athenians+strangers+were+spent+time+nothing+else+either+tell+hear+some+new+thing,TRUE
Luke 3:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026945/1851-05-03/ed-1/seq-2/#words=many+other+things+exhortation+preached+unto+people,FALSE
Luke 16:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063662/1884-06-12/ed-1/seq-1/#words=therefore+ye+been+faithful+unrighteous+mammon+commit+your+trust+true+riches,FALSE
1 Chronicles 12:32 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020109/1875-07-29/ed-1/seq-2/#words=children+issachar+were+men+had+understanding+times+know+what+israel+ought+heads+were+two+hundred+all+brethren+were+commandment,FALSE
1 Corinthians 11:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026707/1866-09-20/ed-1/seq-1/#words=we+would+judge+ourselves+we+should+judged,FALSE
Matthew 23:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061052/1921-07-28/ed-1/seq-2/#words=say+we+had+been+days+our+fathers+we+would+been+partakers+blood+prophets,FALSE
Lamentations 3:29 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-05-09/ed-1/seq-1/#words=putteth+mouth+dust+so+may+hope,FALSE
Isaiah 35:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058007/1895-01-11/ed-1/seq-4/#words=ransomed+lord+shall+return+come+zion+songs+everlasting+joy+upon+heads+shall+obtain+joy+gladness+sorrow+sighing+shall+flee+away,TRUE
Psalm 147:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn2006060001/1892-03-25/ed-1/seq-6/#words=telleth+number+stars+calleth+all+names,TRUE
2 Samuel 13:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045462/1879-09-01/ed-1/seq-1/#words=king+said+absalom+nay+my+son+let+us+all+now+go+lest+we+chargeable+unto+thee+pressed+howbeit+would+go+blessed,FALSE
Matthew 26:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026241/1894-05-24/ed-1/seq-1/#words=ye+poor+always+you+me+ye+always,FALSE
Romans 8:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1886-04-28/ed-1/seq-1/#words=what+law+could+weak+through+flesh+god+sending+own+son+likeness+sinful+flesh+sin+condemned+sin+flesh,TRUE
Joshua 4:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85049554/1899-08-23/ed-1/seq-1/#words=ye+shall+answer+waters+jordan+were+cut+off+before+ark+covenant+lord+when+passed+over+jordan+waters+jordan+were+cut+off+stones+shall+memorial+unto+children+israel+ever,FALSE
Genesis 26:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038161/1914-11-19/ed-1/seq-6/#words=came+pass+when+had+been+long+time+abimelech+king+philistines+looked+out+window+saw+behold+isaac+sporting+rebekah+wife,FALSE
Romans 10:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86061215/1912-06-01/ed-1/seq-4/#words=so+faith+cometh+hearing+hearing+word+god,TRUE
1 Corinthians 15:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89074274/1918-04-25/ed-1/seq-2/#words=why+stand+we+jeopardy+every+hour,FALSE
Matthew 12:48 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065028/1903-03-03/ed-1/seq-7/#words=answered+said+unto+told+my+mother+my+brethren,FALSE
Romans 6:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-05-20/ed-1/seq-3/#words=we+been+planted+together+likeness+death+we+shall+also+likeness+resurrection,FALSE
Leviticus 4:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063381/1918-11-04/ed-1/seq-2/#words=when+ruler+hath+sinned+done+somewhat+through+ignorance+against+any+commandments+lord+god+concerning+things+should+done+guilty,FALSE
Luke 9:53 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1863-05-14/ed-1/seq-2/#words=did+receive+because+face+though+would+go+jerusalem,FALSE
1 Samuel 26:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83021327/1883-02-01/ed-1/seq-2/#words=lord+forbid+i+should+stretch+forth+mine+hand+against+lord's+anointed+i+pray+thee+take+thou+now+spear+bolster+cruse+water+let+us+go,FALSE
Ecclesiastes 2:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91066782/1906-02-09/ed-1/seq-3/#words=all+days+sorrows+travail+grief+yea+heart+taketh+rest+night+also+vanity,FALSE
Judges 16:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026941/1898-06-24/ed-1/seq-1/#words=came+pass+when+hearts+were+merry+said+call+samson+may+make+us+sport+called+samson+out+prison+house+made+sport+set+between+pillars,TRUE
2 Chronicles 5:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1864-05-05/ed-1/seq-1/#words=came+pass+when+priests+were+come+out+holy+place+all+priests+were+present+were+sanctified+did+wait+course,FALSE
Leviticus 16:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=goat+lot+fell+scapegoat+shall+presented+alive+before+lord+make+atonement+let+go+scapegoat+wilderness,TRUE
Psalm 107:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83021327/1883-02-01/ed-1/seq-2/#words=oh+men+would+praise+lord+goodness+wonderful+works+children+men,TRUE
John 9:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033964/1884-05-08/ed-1/seq-2/#words=man+were+god+could+nothing,FALSE
Mark 16:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042461/1894-09-30/ed-1/seq-16/#words=signs+shall+follow+believe+my+name+shall+cast+out+devils+shall+speak+new+tongues,TRUE
Job 9:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1916-12-07/ed-1/seq-1/#words=would+i+speak+fear+so+me,FALSE
